Method,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,CLASS
/home/luana-martins/.jnose_projects/apollo/apollo-client/src/test/java/com/ctrip/framework/apollo/util/ExceptionUtilTest.java.testGetDetailMessageWithNoCause,2,1,2,5,0,2,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,13,1,0,AR
/home/luana-martins/.jnose_projects/apollo/apollo-client/src/test/java/com/ctrip/framework/apollo/util/ExceptionUtilTest.java.testGetDetailMessageWithCauses,2,1,2,10,0,7,0,2,0,0,0,0,0,0,6,0,7,1,0,0,0,0,18,1,0,AR
/home/luana-martins/.jnose_projects/apollo/apollo-client/src/test/java/com/ctrip/framework/apollo/util/ExceptionUtilTest.java.testGetDetailMessageWithNullMessage,2,1,2,5,0,1,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,12,1,0,AR
/home/luana-martins/.jnose_projects/apollo/apollo-client/src/test/java/com/ctrip/framework/apollo/util/ExceptionUtilTest.java.testGetDetailMessageWithCauseMessageNull,2,1,2,6,0,3,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,14,1,0,AR
/home/luana-martins/.jnose_projects/apollo/apollo-client/src/test/java/com/ctrip/framework/apollo/util/ConfigUtilTest.java.testCustomizeConnectTimeout,2,1,4,6,0,2,0,4,0,0,0,0,0,0,1,1,2,0,0,0,0,0,11,1,0,AR
/home/luana-martins/.jnose_projects/apollo/apollo-client/src/test/java/com/ctrip/framework/apollo/util/ConfigUtilTest.java.testApolloCluster,2,1,3,6,0,2,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,10,1,0,AR
/home/luana-martins/.jnose_projects/apollo/apollo-client/src/test/java/com/ctrip/framework/apollo/util/ConfigUtilTest.java.testCustomizeInvalidConnectTimeout,2,2,3,6,0,2,0,3,0,0,0,0,0,0,2,1,2,0,0,0,0,0,12,1,0,AR
/home/luana-martins/.jnose_projects/apollo/apollo-client/src/test/java/com/ctrip/framework/apollo/util/ConfigUtilTest.java.testCustomizeReadTimeout,2,1,4,6,0,2,0,4,0,0,0,0,0,0,1,1,2,0,0,0,0,0,11,1,0,AR
/home/luana-martins/.jnose_projects/apollo/apollo-client/src/test/java/com/ctrip/framework/apollo/util/ConfigUtilTest.java.testCustomizeRefreshInterval,2,1,4,6,0,2,0,4,0,0,0,0,0,0,1,1,2,0,0,0,0,0,11,1,0,AR
/home/luana-martins/.jnose_projects/apollo/apollo-client/src/test/java/com/ctrip/framework/apollo/util/ConfigUtilTest.java.testCustomizeInvalidReadTimeout,2,2,3,6,0,2,0,3,0,0,0,0,0,0,2,1,2,0,0,0,0,0,12,1,0,AR
/home/luana-martins/.jnose_projects/AndroidUtilCode/lib/subutil/src/test/java/com/blankj/subutil/util/TemperatureUtilsTest.java.cToK,2,1,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,No
/home/luana-martins/.jnose_projects/AndroidUtilCode/lib/subutil/src/test/java/com/blankj/subutil/util/TemperatureUtilsTest.java.cToF,2,1,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,No
/home/luana-martins/.jnose_projects/AndroidUtilCode/lib/subutil/src/test/java/com/blankj/subutil/util/TemperatureUtilsTest.java.fToK,2,1,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,No
/home/luana-martins/.jnose_projects/AndroidUtilCode/lib/subutil/src/test/java/com/blankj/subutil/util/TemperatureUtilsTest.java.kToF,2,1,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,No
/home/luana-martins/.jnose_projects/AndroidUtilCode/lib/subutil/src/test/java/com/blankj/subutil/util/TemperatureUtilsTest.java.kToC,2,1,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,No
/home/luana-martins/.jnose_projects/AndroidUtilCode/lib/subutil/src/test/java/com/blankj/subutil/util/TemperatureUtilsTest.java.fToC,2,1,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,No
/home/luana-martins/.jnose_projects/AndroidUtilCode/lib/subutil/src/test/java/com/blankj/subutil/util/LunarUtilsTest.java.lunarYear2GanZhi,2,1,2,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,No
/home/luana-martins/.jnose_projects/AndroidUtilCode/lib/subutil/src/test/java/com/blankj/subutil/util/LunarUtilsTest.java.solar2Lunar,3,1,2,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,No
/home/luana-martins/.jnose_projects/AndroidUtilCode/lib/subutil/src/test/java/com/blankj/subutil/util/LunarUtilsTest.java.lunar2Solar,3,1,2,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,No
/home/luana-martins/.jnose_projects/AndroidUtilCode/lib/utilcode/src/test/java/com/blankj/utilcode/util/NumberUtilsTest.java.format,2,1,6,15,0,1,0,6,0,0,0,0,0,0,12,15,1,1,0,0,0,0,2,1,0,No
/home/luana-martins/.jnose_projects/AndroidUtilCode/lib/utilcode/src/test/java/com/blankj/utilcode/util/NumberUtilsTest.java.float2Double,2,1,2,5,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,No
/home/luana-martins/.jnose_projects/AndroidUtilCode/lib/utilcode/src/test/java/com/blankj/utilcode/util/ColorUtilsTest.java.setGreenComponent,2,1,3,4,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,1,0,No
/home/luana-martins/.jnose_projects/AndroidUtilCode/lib/utilcode/src/test/java/com/blankj/utilcode/util/ColorUtilsTest.java.int2RgbString,2,1,2,4,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,1,0,No
/home/luana-martins/.jnose_projects/AndroidUtilCode/lib/utilcode/src/test/java/com/blankj/utilcode/util/ColorUtilsTest.java.setBlueComponent,2,1,3,4,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,1,0,No
/home/luana-martins/.jnose_projects/AndroidUtilCode/lib/utilcode/src/test/java/com/blankj/utilcode/util/ColorUtilsTest.java.int2ArgbString,2,1,2,4,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,1,0,No
/home/luana-martins/.jnose_projects/AndroidUtilCode/lib/utilcode/src/test/java/com/blankj/utilcode/util/ColorUtilsTest.java.setAlphaComponent,2,1,3,4,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,1,0,No
/home/luana-martins/.jnose_projects/AndroidUtilCode/lib/utilcode/src/test/java/com/blankj/utilcode/util/ColorUtilsTest.java.setRedComponent,2,1,3,4,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,1,0,No
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/output/ProxyCollectionWriterTest.java.testTee,4,7,17,51,0,11,0,17,0,0,6,0,1,0,12,25,15,4,2,0,0,0,20,1,0,CTL
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/output/NullPrintStreamTest.java.testNullSingleton,2,1,1,5,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,10,1,0,No
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/output/NullPrintStreamTest.java.testNullNewInstance,3,1,1,5,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,11,1,0,No
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/output/ProxyOutputStreamTest.java.testWriteNullBaSucceeds,2,1,1,5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,No
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/output/TeeWriterTest.java.testTee,5,7,17,51,0,11,0,17,0,0,6,0,1,0,12,25,15,4,2,0,0,0,18,1,0,CTL
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/output/TeeOutputStreamTest.java.testTee,4,4,11,31,0,8,0,11,1,1,3,0,1,0,6,13,10,2,2,0,0,0,17,1,0,CTL
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/output/FileWriterWithEncodingTest.java.testDifferentEncoding,4,5,6,28,0,4,0,6,1,1,0,0,4,0,2,0,4,0,3,0,0,0,20,1,0,CTL
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/output/NullAppendableTest.java.testNull,1,1,3,8,0,1,0,3,0,0,0,0,0,0,2,6,1,0,0,0,0,0,7,1,0,No
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/output/NullOutputStreamTest.java.testSingleton,2,1,1,5,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,10,1,0,No
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/output/NullOutputStreamTest.java.testNewInstance,2,1,1,5,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,11,1,0,No
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/output/CountingOutputStreamTest.java.testCounting,5,5,8,30,0,8,0,8,1,1,4,0,1,0,9,26,10,2,2,0,0,0,16,1,0,CTL
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/output/WriterOutputStreamTest.java.testUTF16WithSingleByteWrite,2,3,4,10,0,0,0,4,1,1,0,0,1,0,4,0,0,0,2,0,0,0,27,1,0,CTL
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/output/WriterOutputStreamTest.java.testWithBufferedWrite,2,2,6,13,0,5,2,6,0,0,1,0,1,0,0,2,6,1,2,0,0,0,20,2,0,CTL
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/output/WriterOutputStreamTest.java.testUTF16WithBufferedWrite,2,3,4,10,0,0,0,4,1,1,0,0,1,0,4,0,0,0,2,0,0,0,26,1,0,CTL
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/output/WriterOutputStreamTest.java.testWithSingleByteWrite,2,2,4,10,0,3,2,4,0,0,1,0,1,0,0,0,3,0,2,0,0,0,20,2,0,CTL
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/input/buffer/CircularBufferInputStreamTest.java.testIO683,3,2,2,12,0,5,0,2,0,0,1,1,1,1,3,9,5,1,2,0,0,0,26,1,0,CTL
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/input/buffer/CircularBufferInputStreamTest.java.testRandomRead,4,10,5,44,0,9,0,5,1,1,2,5,0,0,12,12,9,6,4,0,0,0,34,1,0,CTL
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/input/NullReaderTest.java.testReadCharArray,3,5,6,31,0,12,0,6,0,0,3,0,1,0,10,8,12,2,1,0,0,0,34,1,0,CTL
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/input/NullReaderTest.java.testMarkAndReset,2,6,9,32,0,5,0,9,0,0,3,0,2,0,16,8,5,7,1,0,0,0,34,1,0,CTL
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/input/NullReaderTest.java.testRead,3,3,6,17,0,4,0,6,0,0,1,0,1,0,7,4,4,2,1,0,0,0,24,1,0,CTL
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/input/MessageDigestCalculatingInputStreamTest.java.test,5,2,7,12,0,6,0,7,1,1,1,0,1,0,1,3,7,1,2,0,0,0,19,1,0,CTL
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/input/TimestampedObserverTest.java.testExample,5,1,1,6,0,3,0,1,0,0,0,0,1,0,0,0,3,0,1,0,0,0,14,1,0,No
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/input/ProxyReaderTest.java.testNullCharBuffer,4,1,2,5,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11,1,0,No
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/input/ProxyReaderTest.java.testNullCharArray,5,1,3,6,0,1,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,11,1,0,No
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/input/InfiniteCircularInputStreamTest.java.testCount0InputSize1,3,1,1,4,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,10,1,0,No
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/file/CountersTest.java.testToString,3,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,No
/home/luana-martins/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/file/CountersTest.java.testToString,3,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-monitor/dubbo-monitor-default/src/test/java/org/apache/dubbo/monitor/dubbo/StatisticsTest.java.testEquals,4,1,10,16,0,3,0,10,0,0,0,0,0,0,8,7,3,0,0,0,0,0,12,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-monitor/dubbo-monitor-default/src/test/java/org/apache/dubbo/monitor/dubbo/MetricsFilterTest.java.testConsumerTimeout,15,3,21,29,0,8,0,21,1,1,1,0,1,0,4,12,9,4,2,1,0,0,31,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-monitor/dubbo-monitor-default/src/test/java/org/apache/dubbo/monitor/dubbo/MetricsFilterTest.java.testInvokeMetricsMethodService,21,7,38,59,0,19,0,38,1,1,2,1,3,0,31,21,20,7,2,1,0,0,58,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-monitor/dubbo-monitor-default/src/test/java/org/apache/dubbo/monitor/dubbo/MetricsFilterTest.java.testInvokeMetricsService,21,7,37,42,0,14,0,37,1,1,2,0,2,0,15,16,15,4,2,1,0,0,48,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-monitor/dubbo-monitor-default/src/test/java/org/apache/dubbo/monitor/dubbo/DubboMonitorTest.java.testMonitorFactory,12,5,23,37,0,10,0,23,0,0,2,2,2,0,7,15,11,2,4,0,0,0,21,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-monitor/dubbo-monitor-default/src/test/java/org/apache/dubbo/monitor/dubbo/DubboMonitorTest.java.testCount,4,2,11,23,0,2,0,11,0,0,1,1,0,0,18,8,2,0,1,0,0,0,14,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-monitor/dubbo-monitor-default/src/test/java/org/apache/dubbo/monitor/dubbo/DubboMonitorTest.java.testSum,9,1,21,22,0,6,0,21,0,0,0,0,0,0,7,13,6,0,0,1,0,0,33,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/ActiveLimitFilterTest.java.testInvokeTimeOut,8,3,10,52,0,12,0,10,0,0,1,0,1,0,2,8,12,1,1,1,0,0,46,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/ActiveLimitFilterTest.java.testInvokeNotTimeOut,7,3,7,51,0,12,0,7,0,0,1,0,1,0,2,8,12,1,1,1,0,0,47,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/ActiveLimitFilterTest.java.testInvokeGreaterActives,7,3,7,37,0,7,0,7,0,0,1,0,1,0,1,7,7,0,1,1,0,0,38,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/tps/TpsLimitFilterTest.java.testWithoutCount,8,1,4,8,0,3,0,4,0,0,0,0,0,0,2,1,5,0,0,0,0,0,12,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/ClassLoaderFilterTest.java.testInvoke,7,1,7,28,0,6,0,7,0,0,0,0,0,0,3,0,6,1,0,2,0,0,33,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/ClassLoaderFilterTest.java.testInvoke,7,1,7,28,0,6,0,7,0,0,0,0,0,0,3,0,6,1,0,2,0,0,33,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/ExecuteLimitFilterTest.java.testMoreThanExecuteLimitInvoke,6,3,11,38,0,9,0,11,0,0,1,0,1,0,2,7,9,2,1,1,0,0,38,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/support/RpcUtilsTest.java.testGetReturnTypes,7,1,15,50,0,17,0,15,0,0,0,0,0,2,16,20,17,0,0,0,0,0,33,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/support/RpcUtilsTest.java.testGetReturnType,8,1,10,25,0,13,0,10,0,0,0,0,0,0,11,0,13,0,0,0,0,0,25,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/support/RpcUtilsTest.java.testGetParameterTypes,5,1,5,31,0,13,0,5,0,0,0,0,0,0,14,12,13,0,0,0,0,0,25,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-rest/src/test/java/org/apache/dubbo/rpc/protocol/rest/RestProtocolTest.java.testRpcContextFilter,9,1,16,21,0,6,0,16,1,1,0,0,0,0,20,3,6,0,0,0,0,0,20,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-redis/src/test/java/org/apache/dubbo/rpc/protocol/redis/RedisProtocolTest.java.testAuthRedis,13,2,22,39,0,11,0,22,0,0,0,0,1,0,23,6,18,0,1,0,0,0,38,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-dubbo/src/test/java/org/apache/dubbo/rpc/protocol/dubbo/ReferenceCountExchangeClientTest.java.test_counter_error,7,2,16,26,0,1,0,16,3,6,0,0,1,0,9,6,1,0,1,0,0,0,28,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-dubbo/src/test/java/org/apache/dubbo/rpc/protocol/dubbo/DubboProtocolTest.java.testDubboProtocol,9,2,24,24,0,7,0,24,0,0,1,0,0,0,27,12,9,7,1,0,0,0,20,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-dubbo/src/test/java/org/apache/dubbo/rpc/protocol/dubbo/DubboProtocolTest.java.testDubboProtocolWithMina,10,5,25,30,0,10,0,25,0,0,4,0,0,0,30,18,12,7,1,0,0,0,28,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/org/apache/dubbo/rpc/protocol/thrift/ThriftCodecTest.java.testDecodeExceptionResponse,21,1,28,45,0,17,0,28,2,1,0,0,1,1,3,3,17,1,1,0,0,0,52,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/org/apache/dubbo/rpc/protocol/thrift/ThriftCodecTest.java.testDecodeRequest,12,1,29,41,0,11,0,29,2,1,0,0,1,4,3,2,12,0,1,0,0,0,49,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/org/apache/dubbo/rpc/protocol/thrift/ThriftCodecTest.java.testEncodeRequest,13,3,22,34,0,11,0,22,1,1,0,0,0,0,2,6,11,1,1,0,0,0,30,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/org/apache/dubbo/rpc/protocol/thrift/ThriftCodecTest.java.testDecodeReplyResponse,21,1,29,49,0,18,0,29,1,1,0,0,1,1,4,6,19,2,1,0,0,0,52,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/org/apache/dubbo/rpc/protocol/thrift/ThriftCodecTest.java.testEncodeReplyResponse,19,3,31,40,0,15,0,31,1,1,0,0,0,0,5,7,15,4,1,0,0,0,42,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-rpc/dubbo-rpc-thrift/src/test/java/org/apache/dubbo/rpc/protocol/thrift/ThriftCodecTest.java.testEncodeExceptionResponse,19,3,30,41,0,16,0,30,1,1,0,0,0,0,5,7,16,4,1,0,0,0,42,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-remoting/dubbo-remoting-p2p/src/test/java/org/apache/dubbo/remoting/p2p/exchange/support/MulticastExchangeNetworkerTest.java.testJoin,13,4,15,28,0,7,0,15,0,0,2,0,0,0,6,3,7,2,2,1,0,0,36,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-remoting/dubbo-remoting-etcd3/src/test/java/org/apache/dubbo/remoting/etcd/jetcd/JEtcdClientTest.java.testCancelWatchWithGrpc,7,2,20,41,0,11,0,20,1,1,0,0,1,0,4,3,11,0,1,1,0,0,46,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-remoting/dubbo-remoting-etcd3/src/test/java/org/apache/dubbo/remoting/etcd/jetcd/JEtcdClientTest.java.testWatchWithGrpc,5,2,17,30,0,7,0,17,1,1,0,0,1,0,3,2,7,0,1,1,0,0,39,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-remoting/dubbo-remoting-etcd3/src/test/java/org/apache/dubbo/remoting/etcd/jetcd/JEtcdClientTest.java.test_watch_on_recoverable_connection,6,3,18,36,0,9,0,18,0,0,0,0,0,0,5,10,7,1,2,0,0,1,23,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-remoting/dubbo-remoting-etcd3/src/test/java/org/apache/dubbo/remoting/etcd/jetcd/JEtcdClientWrapperTest.java.test_create_emerphal_path_then_timeout,4,2,12,30,0,3,0,12,0,0,0,0,2,0,4,1,5,1,2,1,0,0,38,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-remoting/dubbo-remoting-api/src/test/java/org/apache/dubbo/remoting/buffer/AbstractChannelBufferTest.java.testSequentialDirectBufferTransfer1,4,4,14,30,0,8,0,14,0,0,3,0,0,0,0,15,10,8,2,0,0,0,28,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-remoting/dubbo-remoting-api/src/test/java/org/apache/dubbo/remoting/buffer/AbstractChannelBufferTest.java.testSequentialDirectBufferTransfer2,4,4,15,36,0,9,0,15,0,0,3,0,0,0,0,12,11,11,2,0,0,0,30,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-remoting/dubbo-remoting-api/src/test/java/org/apache/dubbo/remoting/buffer/AbstractChannelBufferTest.java.testSequentialHeapBufferTransfer2,4,4,13,33,0,9,0,13,0,0,3,0,0,0,0,8,11,10,2,0,0,0,29,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-remoting/dubbo-remoting-api/src/test/java/org/apache/dubbo/remoting/buffer/AbstractChannelBufferTest.java.testSequentialByteBufferBackedHeapBufferTransfer1,4,4,15,31,0,8,0,15,0,0,3,0,0,0,0,16,10,8,2,0,0,0,29,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-remoting/dubbo-remoting-api/src/test/java/org/apache/dubbo/remoting/buffer/AbstractChannelBufferTest.java.testSequentialByteBufferBackedHeapBufferTransfer2,4,4,16,37,0,9,0,16,0,0,3,0,0,0,0,13,11,11,2,0,0,0,31,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-remoting/dubbo-remoting-api/src/test/java/org/apache/dubbo/remoting/codec/ExchangeCodecTest.java.testMessageLengthGreaterThanMessageActualLength,10,2,19,27,0,11,0,19,0,0,1,0,0,0,0,11,12,3,1,0,0,0,32,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-remoting/dubbo-remoting-api/src/test/java/org/apache/dubbo/remoting/telnet/support/ExitTelnetHandlerTest.java.test,3,1,5,6,0,2,0,5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,8,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-remoting/dubbo-remoting-api/src/test/java/org/apache/dubbo/remoting/handler/WrappedChannelHandlerTest.java.test_Execute_Error,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-remoting/dubbo-remoting-api/src/test/java/org/apache/dubbo/remoting/handler/HeaderExchangeHandlerTest.java.test_received_request_twoway,8,1,5,31,0,6,0,5,0,0,0,0,0,0,1,2,6,0,0,2,0,0,27,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-container/dubbo-container-logback/src/test/java/org/apache/dubbo/container/logback/LogbackContainerTest.java.testContainer,5,1,10,9,0,1,0,10,0,0,0,0,0,0,5,0,1,4,0,0,0,0,4,1,4,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-container/dubbo-container-log4j/src/test/java/org/apache/dubbo/container/log4j/Log4jContainerTest.java.testContainer,4,1,4,5,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-spring-boot/dubbo-spring-boot-autoconfigure/src/test/java/org/apache/dubbo/spring/boot/env/DubboDefaultPropertiesEnvironmentPostProcessorTest.java.testPostProcessEnvironment,6,1,8,38,0,4,0,8,0,0,0,0,0,0,30,0,15,0,0,0,0,0,17,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-spring-boot/dubbo-spring-boot-compatible/autoconfigure/src/test/java/org/apache/dubbo/spring/boot/env/DubboDefaultPropertiesEnvironmentPostProcessorTest.java.testPostProcessEnvironment,7,1,8,38,0,4,0,8,0,0,0,0,0,0,30,0,15,0,0,0,0,0,17,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-spring-boot/dubbo-spring-boot-compatible/autoconfigure/src/test/java/org/apache/dubbo/spring/boot/util/DubboUtilsTest.java.testConstants,1,1,2,20,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,25,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-spring-boot/dubbo-spring-boot-compatible/actuator/src/test/java/org/apache/dubbo/spring/boot/actuate/autoconfigure/DubboEndpointAutoConfigurationTest.java.testConfigs,2,1,8,23,0,2,0,8,0,0,0,0,0,0,25,0,11,0,0,0,0,0,7,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-spring-boot/dubbo-spring-boot-actuator/src/test/java/org/apache/dubbo/spring/boot/actuate/autoconfigure/DubboEndpointAnnotationAutoConfigurationTest.java.testConfigs,2,1,8,23,0,2,0,8,0,0,0,0,0,0,25,0,11,0,0,0,0,0,7,1,0,VT
